cuda available: True
[INFO] loading the paired desmoke image dataset...
[INFO] paired desmoke image dataset loaded...
Epoch [1/200], loss: 0.0137
Epoch [2/200], loss: 0.0073
Epoch [3/200], loss: 0.0060
Epoch [4/200], loss: 0.0051
Epoch [5/200], loss: 0.0043
Epoch [6/200], loss: 0.0039
Epoch [7/200], loss: 0.0034
Epoch [8/200], loss: 0.0033
Epoch [9/200], loss: 0.0030
Epoch [10/200], loss: 0.0029
Epoch [11/200], loss: 0.0027
Epoch [12/200], loss: 0.0026
Epoch [13/200], loss: 0.0025
Epoch [14/200], loss: 0.0023
Epoch [15/200], loss: 0.0022
Epoch [16/200], loss: 0.0023
Epoch [17/200], loss: 0.0021
Epoch [18/200], loss: 0.0020
Epoch [19/200], loss: 0.0019
Epoch [20/200], loss: 0.0019
Epoch [21/200], loss: 0.0018
Epoch [22/200], loss: 0.0017
Epoch [23/200], loss: 0.0017
Epoch [24/200], loss: 0.0016
Epoch [25/200], loss: 0.0016
Epoch [26/200], loss: 0.0015
Epoch [27/200], loss: 0.0016
Epoch [28/200], loss: 0.0015
Epoch [29/200], loss: 0.0015
Epoch [30/200], loss: 0.0014
Epoch [31/200], loss: 0.0014
Epoch [32/200], loss: 0.0015
Epoch [33/200], loss: 0.0013
Epoch [34/200], loss: 0.0013
Epoch [35/200], loss: 0.0013
Epoch [36/200], loss: 0.0013
Epoch [37/200], loss: 0.0013
Epoch [38/200], loss: 0.0012
Epoch [39/200], loss: 0.0012
Epoch [40/200], loss: 0.0012
Epoch [41/200], loss: 0.0012
Epoch [42/200], loss: 0.0012
Epoch [43/200], loss: 0.0011
Epoch [44/200], loss: 0.0011
Epoch [45/200], loss: 0.0011
Epoch [46/200], loss: 0.0011
Epoch [47/200], loss: 0.0011
Epoch [48/200], loss: 0.0011
Epoch [49/200], loss: 0.0010
Epoch [50/200], loss: 0.0010
Epoch [51/200], loss: 0.0010
Epoch [52/200], loss: 0.0010
Epoch [53/200], loss: 0.0010
Epoch [54/200], loss: 0.0010
Epoch [55/200], loss: 0.0010
Epoch [56/200], loss: 0.0010
Epoch [57/200], loss: 0.0009
Epoch [58/200], loss: 0.0009
Epoch [59/200], loss: 0.0009
Epoch [60/200], loss: 0.0009
Epoch [61/200], loss: 0.0009
Epoch [62/200], loss: 0.0009
Epoch [63/200], loss: 0.0009
Epoch [64/200], loss: 0.0009
Epoch [65/200], loss: 0.0008
Epoch [66/200], loss: 0.0008
Epoch [67/200], loss: 0.0008
Epoch [68/200], loss: 0.0008
Epoch [69/200], loss: 0.0008
Epoch [70/200], loss: 0.0008
Epoch [71/200], loss: 0.0008
Epoch [72/200], loss: 0.0008
Epoch [73/200], loss: 0.0008
Epoch [74/200], loss: 0.0008
Epoch [75/200], loss: 0.0007
Epoch [76/200], loss: 0.0007
Epoch [77/200], loss: 0.0008
Epoch [78/200], loss: 0.0007
Epoch [79/200], loss: 0.0007
Epoch [80/200], loss: 0.0007
Epoch [81/200], loss: 0.0007
Epoch [82/200], loss: 0.0007
Epoch [83/200], loss: 0.0007
Epoch [84/200], loss: 0.0007
Epoch [85/200], loss: 0.0007
Epoch [86/200], loss: 0.0007
Epoch [87/200], loss: 0.0006
Epoch [88/200], loss: 0.0006
Epoch [89/200], loss: 0.0007
Epoch [90/200], loss: 0.0007
Epoch [91/200], loss: 0.0006
Epoch [92/200], loss: 0.0006
Epoch [93/200], loss: 0.0006
Epoch [94/200], loss: 0.0006
Epoch [95/200], loss: 0.0006
Epoch [96/200], loss: 0.0006
Epoch [97/200], loss: 0.0006
Epoch [98/200], loss: 0.0006
Epoch [99/200], loss: 0.0006
Epoch [100/200], loss: 0.0006
Epoch [101/200], loss: 0.0006
Epoch [102/200], loss: 0.0006
Epoch [103/200], loss: 0.0006
Epoch [104/200], loss: 0.0006
Epoch [105/200], loss: 0.0006
Epoch [106/200], loss: 0.0005
Epoch [107/200], loss: 0.0006
Epoch [108/200], loss: 0.0005
Epoch [109/200], loss: 0.0005
Epoch [110/200], loss: 0.0005
Epoch [111/200], loss: 0.0005
Epoch [112/200], loss: 0.0005
Epoch [113/200], loss: 0.0005
Epoch [114/200], loss: 0.0005
Epoch [115/200], loss: 0.0005
Epoch [116/200], loss: 0.0005
Epoch [117/200], loss: 0.0005
Epoch [118/200], loss: 0.0005
Epoch [119/200], loss: 0.0005
Epoch [120/200], loss: 0.0005
Epoch [121/200], loss: 0.0005
Epoch [122/200], loss: 0.0005
Epoch [123/200], loss: 0.0005
Epoch [124/200], loss: 0.0005
Epoch [125/200], loss: 0.0005
Epoch [126/200], loss: 0.0005
Epoch [127/200], loss: 0.0005
Epoch [128/200], loss: 0.0005
Epoch [129/200], loss: 0.0005
Epoch [130/200], loss: 0.0004
Epoch [131/200], loss: 0.0004
Epoch [132/200], loss: 0.0004
Epoch [133/200], loss: 0.0004
Epoch [134/200], loss: 0.0004
Epoch [135/200], loss: 0.0004
Epoch [136/200], loss: 0.0004
Epoch [137/200], loss: 0.0004
Epoch [138/200], loss: 0.0004
Epoch [139/200], loss: 0.0004
Epoch [140/200], loss: 0.0004
Epoch [141/200], loss: 0.0004
Epoch [142/200], loss: 0.0004
Epoch [143/200], loss: 0.0004
Epoch [144/200], loss: 0.0004
Epoch [145/200], loss: 0.0004
Epoch [146/200], loss: 0.0004
Epoch [147/200], loss: 0.0004
Epoch [148/200], loss: 0.0004
Epoch [149/200], loss: 0.0004
Epoch [150/200], loss: 0.0004
Epoch [151/200], loss: 0.0004
Epoch [152/200], loss: 0.0004
Epoch [153/200], loss: 0.0004
Epoch [154/200], loss: 0.0004
Epoch [155/200], loss: 0.0004
Epoch [156/200], loss: 0.0004
Epoch [157/200], loss: 0.0004
Epoch [158/200], loss: 0.0004
Epoch [159/200], loss: 0.0004
Epoch [160/200], loss: 0.0004
Epoch [161/200], loss: 0.0004
Epoch [162/200], loss: 0.0004
Epoch [163/200], loss: 0.0004
Epoch [164/200], loss: 0.0004
Epoch [165/200], loss: 0.0003
Epoch [166/200], loss: 0.0004
Epoch [167/200], loss: 0.0004
Epoch [168/200], loss: 0.0004
Epoch [169/200], loss: 0.0003
Epoch [170/200], loss: 0.0003
Epoch [171/200], loss: 0.0003
Epoch [172/200], loss: 0.0003
Epoch [173/200], loss: 0.0003
Epoch [174/200], loss: 0.0003
Epoch [175/200], loss: 0.0004
Epoch [176/200], loss: 0.0003
Epoch [177/200], loss: 0.0003
Epoch [178/200], loss: 0.0003
Epoch [179/200], loss: 0.0003
Epoch [180/200], loss: 0.0003
Epoch [181/200], loss: 0.0003
Epoch [182/200], loss: 0.0003
Epoch [183/200], loss: 0.0003
Epoch [184/200], loss: 0.0003
Epoch [185/200], loss: 0.0003
Epoch [186/200], loss: 0.0003
Epoch [187/200], loss: 0.0003
Epoch [188/200], loss: 0.0003
Epoch [189/200], loss: 0.0003
Epoch [190/200], loss: 0.0003
Epoch [191/200], loss: 0.0003
Epoch [192/200], loss: 0.0003
Epoch [193/200], loss: 0.0003
Epoch [194/200], loss: 0.0003
Epoch [195/200], loss: 0.0003
Epoch [196/200], loss: 0.0003
Epoch [197/200], loss: 0.0003
Epoch [198/200], loss: 0.0003
Epoch [199/200], loss: 0.0003
Epoch [200/200], loss: 0.0003
Saving checkpoint at time 2025-03-24_05_54_45.331559
